1,9,0,0,0,24,0,0,0,1,0,0,0,1,5,0,0,1,0,0,0,0,4,2,0,0,1,0,11,0,0,2,3,0,0,2,14,16,3,0,0,0,7,0,0,4,0,0,7,0,0,0,0,0,5,1,0,0,9,4,0,0,0,0,2,0,0,23,17,0,0,1,0,18,0,14,3,1,0,0,0,1,0,1,2,0,1,6,0,5,0,0,0,0,0,1,0,2,0,0,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,2,0,12,5,0,0,1,5,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,1,0,3,1,0,0,1,0,1,9,2,2,1,0,0,3,1,0,0,2,0,2,0,2,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,3,0,0,0,1,0,0,0,0,1,6,0,5,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,0,0,2,0,0,0,0,1,0,0,4,4,0,0,0,11,0,0,0,1,0
1,10,0,0,0,28,0,0,0,0,0,1,0,0,6,0,0,1,0,0,0,2,3,1,0,0,0,1,13,0,0,0,2,1,0,0,22,16,4,0,1,0,5,0,0,2,0,0,2,2,0,0,0,0,9,0,0,0,20,0,0,0,2,4,0,1,0,37,19,1,0,3,0,17,0,7,1,1,0,0,0,4,0,1,0,1,0,8,0,8,0,0,0,0,0,0,0,1,0,0,5,0,0,0,12,0,0,0,0,0,1,1,0,0,0,1,1,15,8,0,0,0,2,0,1,0,0,0,0,0,0,0,0,11,3,1,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,2,13,1,3,0,0,2,4,0,0,0,1,1,1,0,9,0,0,0,0,0,0,4,2,0,1,0,1,0,0,4,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,1,0,1,0,2,0,0,0,0,0,10,0,3,1,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,1,1,14,0,0,1,1,0,1,0,0,1,0,5,2,0,0,0,8,0,0,1,2,0
1,11,0,0,0,42,1,0,0,0,0,1,0,0,6,0,0,2,0,2,0,4,14,0,0,1,0,0,19,0,1,0,6,0,2,3,27,27,1,0,0,0,9,0,0,12,0,0,1,3,0,0,0,0,9,0,0,0,8,4,0,0,0,0,2,0,0,43,33,0,1,1,0,11,0,12,3,0,0,1,0,1,0,1,6,1,0,14,0,13,0,0,0,0,0,1,0,0,0,0,2,0,0,0,18,0,0,0,0,1,0,0,0,0,0,0,1,17,9,0,0,1,3,0,1,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,11,1,0,0,0,0,2,0,0,0,3,0,4,0,13,0,0,0,1,0,0,1,4,0,2,2,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2,0,1,1,0,0,0,2,0,0,11,0,1,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,17,0,0,1,0,0,1,0,0,0,0,12,6,1,2,0,15,0,0,2,1,0
1,12,0,1,0,31,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,4,7,2,0,1,0,0,26,0,0,1,2,0,1,10,40,28,6,0,0,0,7,0,1,5,0,0,2,1,0,0,0,0,4,1,2,0,15,9,0,0,1,0,1,0,0,65,34,1,1,0,0,11,0,28,2,0,0,0,0,2,0,0,7,1,0,14,0,14,0,0,0,0,0,0,0,0,0,0,7,0,0,0,12,0,0,0,0,0,1,1,0,0,1,0,1,10,9,0,0,2,2,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,4,0,0,0,0,2,0,5,1,0,0,0,0,2,18,0,3,1,0,1,3,0,0,0,0,1,6,1,25,2,0,0,2,0,0,4,0,0,0,1,2,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,3,0,0,1,0,0,1,0,0,0,1,0,0,13,0,3,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,6,16,0,0,4,0,0,3,0,0,0,0,8,7,0,0,0,21,0,0,1,0,0
1,13,0,0,0,50,0,0,0,0,0,2,0,0,7,1,0,0,0,0,0,5,10,1,0,1,0,0,22,1,0,3,1,1,0,4,50,31,8,0,0,0,4,0,0,10,0,0,7,1,1,0,0,0,6,1,0,0,27,11,0,0,0,0,0,1,0,76,33,2,0,0,0,5,0,20,1,2,0,0,0,2,0,1,9,2,0,7,0,22,0,0,0,0,0,2,0,0,0,0,6,0,0,0,8,0,0,0,0,0,2,0,0,0,0,2,0,31,9,0,0,0,1,0,1,0,1,1,0,0,0,0,0,9,1,0,0,2,1,0,5,0,0,1,0,1,0,1,1,0,0,0,0,1,19,2,7,1,0,0,2,1,0,0,0,0,4,0,11,1,0,0,1,0,0,2,4,1,0,1,1,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,11,0,2,8,0,5,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,13,0,0,2,0,0,1,0,0,1,0,11,1,0,0,1,20,0,0,0,1,0
1,14,0,0,0,46,0,0,0,0,0,1,0,0,11,0,0,1,0,0,0,2,26,2,0,1,3,1,22,0,2,0,2,0,2,8,48,36,4,0,0,0,14,0,2,5,0,1,5,2,1,0,0,2,11,1,0,0,19,20,0,0,3,0,0,0,0,73,36,0,0,0,0,3,0,45,6,1,0,0,0,1,0,0,3,7,1,15,0,31,0,0,0,0,0,2,0,1,0,0,4,0,0,0,14,2,0,0,0,0,0,0,2,0,1,4,0,31,17,0,0,3,2,1,0,0,1,0,0,0,0,0,0,7,3,0,0,2,1,0,6,2,0,1,0,0,0,2,0,0,0,0,0,0,15,0,1,1,0,0,4,1,0,0,0,0,3,0,15,0,0,0,0,0,0,7,5,2,0,2,4,0,0,9,2,0,1,0,1,0,0,1,1,0,0,0,2,0,2,1,0,0,1,0,0,0,2,0,1,21,0,2,6,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,22,0,0,1,1,0,0,0,1,1,0,10,7,0,0,0,18,0,0,1,4,0
1,15,0,0,0,67,0,0,0,1,0,4,1,0,12,1,0,1,0,0,0,6,19,1,0,1,3,0,39,1,1,1,0,0,3,7,58,36,6,0,1,0,19,0,0,11,0,0,5,1,0,0,0,1,7,1,0,0,30,29,0,0,1,1,3,0,0,100,46,1,0,1,0,6,0,44,7,0,0,0,0,3,0,0,12,12,0,12,0,39,0,0,0,1,0,2,0,0,0,0,12,0,0,0,19,0,0,0,0,0,0,0,0,0,1,0,1,40,14,0,0,0,6,0,0,0,2,0,0,0,0,0,0,10,3,1,0,0,1,0,5,0,0,1,0,1,0,2,0,0,0,0,0,0,26,3,3,4,0,0,5,0,0,0,3,0,5,0,21,0,0,0,0,0,0,4,3,1,0,1,2,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,1,0,0,17,0,4,6,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,3,17,0,0,1,0,0,1,0,0,2,0,17,9,0,0,0,17,0,0,2,3,0
1,16,0,1,0,59,1,0,0,0,0,2,0,0,13,2,1,2,0,1,0,6,25,1,3,0,1,1,30,1,1,0,2,0,2,5,61,33,4,0,0,0,5,0,2,13,0,0,2,2,3,0,0,2,15,0,0,0,25,33,1,0,0,2,1,1,0,91,56,1,0,0,0,3,0,58,9,1,0,0,0,3,0,1,8,8,1,18,0,48,0,0,0,0,0,2,0,0,0,0,11,0,0,0,17,0,0,0,0,2,0,2,0,0,0,2,0,37,20,1,0,1,8,0,1,0,1,0,0,0,0,0,0,11,2,0,0,2,0,0,7,2,0,0,0,1,0,3,1,0,0,0,0,2,26,2,6,0,0,0,6,2,0,0,1,0,4,0,27,3,0,0,0,0,0,3,5,1,1,1,5,0,0,9,0,0,1,0,1,0,0,0,0,0,0,0,5,0,3,3,0,0,0,1,0,0,0,0,0,23,0,5,7,0,3,0,0,0,0,0,0,1,2,0,0,0,0,0,1,5,19,0,0,2,0,0,0,0,0,2,0,14,8,2,0,1,22,0,0,0,1,2
1,17,0,0,0,70,0,0,0,0,0,0,0,0,22,1,0,0,0,0,0,1,24,2,0,1,1,0,34,0,2,1,2,0,2,10,57,35,2,0,0,0,10,0,5,17,0,0,2,3,2,0,0,2,14,1,0,0,33,29,0,0,2,2,2,0,0,122,49,2,0,0,0,6,0,69,7,2,0,0,0,2,0,1,9,11,0,27,0,58,0,0,0,0,0,1,0,0,0,0,9,0,0,0,16,0,0,1,0,0,1,1,0,0,0,1,0,34,20,0,0,1,8,0,0,0,0,0,0,0,0,1,0,11,9,1,1,2,0,0,3,0,0,1,0,0,1,2,0,0,0,0,0,2,30,0,0,0,0,0,7,0,0,0,0,0,14,0,37,1,1,0,0,0,0,3,3,1,0,1,5,0,0,12,0,1,0,0,0,0,0,0,0,0,1,0,4,0,1,1,0,1,2,1,0,0,0,1,0,21,0,3,8,2,2,0,0,0,0,0,0,1,3,0,0,0,0,1,2,5,14,0,0,7,0,0,0,0,0,1,0,26,3,2,0,1,35,0,0,0,2,0
1,18,0,0,0,78,0,0,1,0,0,1,0,0,19,0,0,0,0,0,0,0,22,0,0,0,0,0,33,0,1,1,3,1,2,7,64,29,3,0,2,0,16,0,1,12,1,0,2,2,1,0,0,0,10,2,0,0,11,27,0,0,0,2,2,0,0,98,46,2,0,1,0,5,0,73,10,0,0,0,0,0,0,0,7,6,0,35,0,56,1,0,0,0,1,4,0,0,0,0,8,0,0,0,13,0,0,3,0,0,0,1,0,0,1,1,0,44,20,0,0,0,9,0,2,0,0,0,1,0,0,0,0,5,2,0,0,0,1,0,6,1,0,0,0,0,0,5,0,0,0,1,0,0,18,0,4,1,0,0,3,1,0,0,2,0,8,0,27,0,0,0,0,0,0,1,4,0,1,0,2,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,2,0,0,0,0,1,17,0,1,10,0,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,3,17,0,0,5,1,0,0,0,0,0,1,30,9,0,0,0,44,0,1,0,0,0
1,19,0,0,0,52,0,0,0,0,0,1,0,0,16,2,0,1,0,2,0,3,22,2,0,0,0,0,31,0,0,1,1,0,1,4,60,35,9,0,0,0,14,0,0,7,0,0,0,3,0,0,0,1,15,1,0,0,16,10,0,0,6,3,0,0,0,114,48,3,0,0,0,5,0,76,11,0,0,0,0,4,0,1,7,2,0,26,0,32,0,0,0,0,0,2,0,0,0,0,8,0,0,0,9,0,0,0,0,0,0,0,0,0,2,0,0,32,11,0,1,0,5,0,0,0,0,1,0,0,0,0,0,3,3,0,0,1,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,18,0,0,2,0,0,0,2,0,0,2,0,4,0,25,2,0,0,0,0,0,0,7,0,1,1,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,4,1,0,0,1,0,1,10,0,2,5,0,1,0,2,0,0,0,0,1,3,0,0,0,0,0,2,0,20,0,0,3,2,0,1,0,0,0,0,30,10,0,0,0,26,0,0,0,1,1
1,20,0,0,0,48,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,2,21,0,0,0,0,0,16,0,2,1,4,0,0,6,55,33,2,0,0,0,11,0,0,9,0,0,1,1,0,0,1,0,8,1,1,0,18,6,0,0,1,1,1,0,0,88,28,1,0,3,0,7,0,55,9,1,0,0,0,2,0,1,3,2,0,20,0,42,0,0,1,0,0,1,0,0,0,0,6,0,0,0,10,0,0,0,0,1,0,0,0,0,0,2,0,40,11,0,1,0,5,1,0,0,0,0,0,0,0,0,0,1,7,0,0,2,1,0,7,1,0,0,0,1,0,2,1,0,0,0,1,0,16,0,1,1,0,1,2,1,0,0,0,0,4,0,35,1,0,0,2,0,0,3,3,0,1,0,1,0,1,8,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,1,1,0,0,2,0,1,17,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,17,0,0,1,1,0,1,0,0,0,0,25,4,0,0,0,40,0,0,0,1,0
1,21,0,0,0,54,0,0,0,0,0,1,0,0,7,3,0,0,0,0,0,0,19,1,0,1,0,0,11,0,1,3,1,0,0,1,49,24,9,0,0,0,12,0,0,7,0,0,0,2,0,0,0,0,11,1,0,0,23,11,0,0,1,0,1,2,0,60,29,2,0,0,0,11,0,32,2,0,0,0,0,3,0,0,8,0,0,22,0,42,0,0,0,0,0,3,0,0,0,0,11,0,0,0,5,2,0,0,0,0,0,0,0,0,0,3,1,33,12,0,0,0,3,1,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,3,1,0,0,0,0,0,2,0,0,0,1,0,1,18,0,2,1,0,0,3,0,0,0,1,0,9,0,40,1,0,0,1,0,0,1,4,0,0,0,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,0,3,14,0,3,3,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,3,2,17,0,0,3,0,0,1,0,0,0,0,34,4,0,0,0,27,0,0,0,1,0
1,22,0,0,0,44,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,29,1,3,0,0,1,10,0,1,0,1,0,0,3,36,20,2,0,2,1,6,0,0,0,0,0,0,1,1,0,0,0,9,3,0,0,11,5,0,0,4,0,1,0,0,57,17,0,1,0,0,13,0,43,6,1,0,0,0,1,0,0,11,0,1,26,0,34,0,0,0,0,0,0,0,0,0,0,7,0,0,0,6,1,0,0,0,0,1,0,0,0,2,2,0,19,31,0,0,0,8,0,0,0,0,1,0,0,0,0,0,5,3,0,0,0,0,0,4,0,0,0,0,1,0,2,0,0,0,0,0,0,13,1,3,0,0,1,3,0,0,0,0,0,5,0,37,2,0,0,1,1,0,1,3,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,3,4,0,0,0,0,1,16,0,1,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,13,0,0,1,0,0,0,0,0,0,0,25,9,0,0,0,20,0,0,0,2,0
1,23,0,0,0,42,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,18,0,1,0,0,0,10,0,0,0,2,0,1,3,20,12,2,0,0,0,10,0,0,0,0,1,1,1,0,0,0,0,2,2,0,0,16,4,0,0,0,1,0,0,0,21,9,1,0,1,0,14,1,45,4,0,0,0,0,0,0,0,2,0,1,17,0,22,0,0,0,0,0,0,0,0,0,0,9,0,0,0,12,0,0,3,1,0,0,0,0,0,0,0,0,45,12,0,0,0,3,0,3,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,1,0,0,0,0,1,0,4,0,0,0,0,0,0,3,1,1,0,0,0,3,0,0,0,1,0,6,0,18,0,0,0,0,0,0,2,3,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,1,0,0,0,0,0,18,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,16,0,0,2,0,0,1,0,0,0,1,20,5,0,0,0,20,0,0,0,0,1
2,0,0,0,0,30,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,9,0,0,0,0,0,2,0,1,1,1,0,0,0,10,11,1,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,7,3,0,0,1,1,0,0,0,14,8,1,0,0,0,17,0,41,4,0,0,0,0,1,0,0,5,1,0,20,0,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,19,11,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,0,3,0,0,0,3,0,3,0,11,0,0,0,0,0,0,2,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,7,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,8,0,0,1,0,0,0,0,0,0,0,15,3,1,0,0,17,0,0,0,0,0
2,1,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8,0,0,0,0,0,4,0,0,0,1,0,0,2,7,7,1,0,1,0,6,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,5,5,0,0,0,0,6,0,22,2,0,0,0,0,0,0,0,3,0,0,7,0,7,0,0,0,0,0,1,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,20,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,3,0,0,1,0,0,0,0,0,0,0,7,5,0,0,0,6,0,0,0,0,0
